gene,mock,infection,Con_Nakei,Cut_Nakei,Con_#96,Cut_#96,Con_#62,Cut_#62,Con_#127,Cut_#127,Con_#,Cut_#3,Con_M36001,Cut_M36001,ABA_Root,PEG_Root,H2O_Root,NaOH_Root,ABA_Shoot,PEG_Shoot,H2O_Shoot,NaOH_Shoot,CK60,BTX623,SCS,Ch17,KS78,High_Bulk,Low_Bulk,q1,q2,Control_0h,Control_12h,Control_24h,Infected_12h,Infected_24h,intact,lodged,20d_Leaves_AA,Emerging_Inflorescence,Seed_5d_After_Pollination,Early_Inflorescence,Pistil,Embryo_25d_After_Pollination,Endosperm_25d_After_Pollination,Anther,Seed_10d_After_Pollination,20d_Leaves_CA,Seed,Stem,Leaf,Keller-leaf,Keller-seed,Keller-spikelet,Keller-stem,Spikelet,internode_g_upper,internode_growing,internode_mature,leaf_blade,leaf_flag_internode,leaf_lower,leaf_lower_growing,leaf_lower_whorl,leaf_middle_whorl,leaf_sheath_growing,leaf_upper,leaf_upper_growing,leaf_upper_whorl,panicle,panicle_lower,panicle_upper,peduncle,root_bottom,root_middle,root_top,Roots,seed_dry,seed_imbibed,Shoots,stem_1cm_,stem_2mm,stem_mid_internode
Sobic.002G035500,0.843513,1.46379,0.216076,1.20306,0.247463,1.38239,0.282784,1.72739,0.630155,1.37809,1.28128,0.882212,0.216764,0.965469,2.53501,3.60237,3.0303,2.69496,4.65848,6.05335,5.97471,6.18537,3.03977,2.56008,3.9399,2.54871,3.13618,3.29438,3.58571,0,16.552,3.2623,3.68584,10.6458,6.55341,5.17432,1.38702,2.20951,1.51975,3.00492,4.9581,18.0148,12.6425,8.77721,1.43377,2.71609,3.86889,1.91941,0.580745,0.340271,0.358637,0,1.04854,1.04142,0.653348,0.731333,3.56972,2.06764,0.769024,0.403846,1.82305,2.78587,1.24915,4.12593,1.09607,4.56358,1.14604,0.190095,0.454012,4.38711,2.40854,3.03215,7.38873,3.08685,1.55387,3.2659,2.97689,4.45293,12.6494,4.78059,1.70748,2.51477,1.91293
Sobic.002G421800,0.192026,0.280053,0,1.77083,0,2.54299,0.0393398,2.78048,1.99254,5.73313,0.0422167,3.65164,0.0339251,2.82016,2.3624,1.42412,1.67581,1.36086,0.123093,0.298289,0.222379,0.138151,27.5616,16.339,13.7701,22.3325,30.1191,33.9392,31.4703,0,0,0.716452,0.942832,0.245139,1.23815,0.604961,1.16842,4.78192,0,0.0351617,0.143536,0.163814,0.949276,15.4716,1.99463,0.18893,2.17151,0.120162,1.22352,0.179907,0,0,1.12193,0.562545,0,0,0.954345,4.96008,9.63988,0.0654652,0.0834782,0.0596465,0.293655,0.0340216,0.0436938,0.622248,0.0578395,0.223652,0.0333486,0.0746532,0.420892,0.0608554,0.142312,1.50639,1.42296,1.65391,0.50161,173.955,12.2346,0.126748,4.76669,3.03589,0.144316
Sobic.001G036800,7.41653,7.2399,5.26623,5.72819,4.51862,6.85403,6.46661,7.33174,4.27197,4.93845,5.94822,4.53825,5.36697,4.7061,6.03494,4.35086,8.57541,9.53583,16.8409,8.44181,11.721,11.3866,2.53166,2.77286,1.54314,1.3681,1.92117,2.01562,2.09432,0,0,13.2407,15.3322,14.2776,12.1981,13.5065,7.03132,10.7065,7.69669,8.73491,6.38636,7.83797,9.74282,3.93703,6.03969,1.71236,7.00033,5.42065,0.915166,1.43718,0.555003,1.93148,0.80317,0.410022,0,2.11826,3.48084,2.52838,4.46138,13.6372,7.38901,9.0381,4.02628,5.45821,6.55291,7.70224,5.97384,1.94627,3.25403,5.86798,11.3486,12.7026,4.76678,11.4748,3.97285,4.86377,7.53696,3.59956,7.34145,5.33737,9.96824,8.24314,8.60309
Sobic.006G206000,70.6101,77.9472,33.3526,26.9444,13.8066,32.526,67.6079,29.991,21.7176,28.7231,27.5613,27.0245,38.0588,29.8993,69.0899,103.156,97.3666,101.239,32.4289,30.6505,31.7011,38.8279,265.139,247.407,256.208,202.205,241.844,126.736,154.663,13.5674,32.293,71.1794,63.2435,60.6345,51.923,55.4635,45.0184,65.2131,68.3256,11.45,23.0352,36.9269,18.3005,18.0337,46.9269,2.35498,21.3665,173.37,12.5488,7.19382,32.3737,13.7738,5.8355,10.9036,6.46379,6.09289,12.4732,24.1877,22.7324,18.3916,20.173,15.1332,71.7018,10.573,18.0712,51.5336,14.2247,19.5328,25.7166,3.95132,6.69905,8.75884,6.05289,15.0442,21.7324,27.8649,13.3957,27.4687,22.663,5.21442,8.51089,10.5983,13.9963
Sobic.001G086500,8.16134,2.79504,59.1597,23.0738,98.8476,46.1999,21.2504,3.60056,11.8987,3.65212,28.7087,8.22671,2.37213,2.07161,0.119892,0.245612,0.152342,0.204122,0.0347486,0.052142,0.0671098,0,1.06269,0.955499,3.87328,3.50526,2.38686,3.19159,8.09823,0,0,0.736853,0.816381,0.882228,1.00822,0.536841,121.272,195.591,1.77874,34.4197,3.98497,49.6581,8.8111,0,1.09384,8.54784,1.32831,0.164743,0,5.79958,2.87039,4.42434,2.15306,5.1602,3.7331,3.58907,37.4113,39.7481,14.0414,0.493394,97.9215,0.551921,143.942,2.52754,9.18933,139.452,0.277987,168.237,5.70677,123.876,81.0712,53.6298,112.226,11.2715,7.05262,0.504403,0.142512,0.603945,0.31686,1.20379,0.367045,0.0681803,119.867
Sobic.003G018700,0.175844,0.22575,0.433531,0.73301,0.156055,1.0728,0.630445,0.184861,1.35896,0.56676,0.367353,0.738105,0.217773,0.800977,2.09786,2.99809,2.20546,2.14578,8.4847,12.1256,6.41978,10.0512,0.493927,0.362011,0.424538,0.389196,0.289882,0.352754,0.458697,3.98605,0,3.61358,4.02155,13.4824,5.76053,5.72402,0.444022,0.485583,0.198007,1.7227,6.51148,25.0655,9.85875,11.1848,3.47047,1.67243,3.7193,0.660216,1.05277,0.615518,0,0,0.40435,0.820401,0,0.14887,1.29686,0.384535,0.201067,0.352778,0.194401,1.73996,0.713997,4.9437,1.13719,2.49174,1.31593,0.209706,0.618389,2.15122,1.59959,2.12866,1.59543,0.561922,0.154648,0.707597,0.418954,0.379563,5.37052,7.24663,1.22621,0.990828,0.19252
Sobic.002G236200,8.04845,7.76871,6.31387,15.1998,7.6541,38.5106,6.49549,16.7159,13.3397,23.607,14.8226,34.7333,5.31952,34.7656,25.3046,35.0105,30.1561,31.0112,10.0062,12.4027,9.95898,10.4626,47.2203,49.2442,44.3808,48.982,40.6358,38.7245,45.2016,0,10.858,21.6758,76.4354,22.4618,55.1671,24.2644,27.2577,53.8963,9.76422,16.1435,45.5875,27.0561,22.9664,18.7225,46.0851,10.5539,41.6496,4.06506,6.37,2.07288,1.32006,0,5.79819,3.43003,3.11045,1.49569,191.606,188.525,168.364,18.4177,39.4737,27.3491,20.446,64.8968,34.7338,29.129,19.8353,12.3654,20.8509,72.0015,52.6325,33.6638,70.457,46.7422,56.8356,53.0185,41.8938,27.4026,62.1747,25.6058,119.979,140.025,55.1111
Sobic.004G313900,0.0462936,0.110057,0,0,0.0149396,0.0170319,0,0,0.072463,0,0,0.0143946,0,0.0145716,0.550675,0.160868,0.343267,0.217915,4.2162,4.24686,4.32099,5.28202,0.0940866,0.149506,0.135306,0.0707342,0.117301,0.015646,0.0413152,8.39604,4.99607,2.03855,3.46936,4.86081,4.3482,2.78047,0.125521,0.15192,0.0834068,2.25491,4.16973,17.7319,11.7232,14.9747,0.769403,0.0607298,2.01222,0,0,0,0,0,0.685509,0.572446,0,0.438667,0.55581,0.276918,0.176812,0.0247269,0.0999458,3.87678,0.30953,5.66963,0.620659,0.157213,0.579096,0.0891106,0.300707,3.10014,1.41237,2.00834,0.56907,0.300806,0.250642,0.122971,0.163062,0.171654,2.29681,4.18775,0.947815,0.77572,0.122164
Sobic.003G352200,9.22042,10.0087,16.0948,12.848,13.8858,19.4542,14.05,14.5142,16.2293,13.5196,14.6865,17.34,13.2413,14.8724,7.72658,10.3669,11.4134,11.7326,7.37871,7.91706,8.68195,7.71101,8.05087,8.27388,8.05546,9.62426,8.79617,10.9781,9.33492,0,0,13.5424,21.014,10.7071,15.2259,11.8617,11.9021,12.2989,11.4085,11.8255,10.2412,10.1617,9.20634,9.95117,17.0012,10.5412,13.9114,10.52,2.51517,0.56833,0,0.349917,0.203515,0.68428,0.328175,0.9019,17.7082,13.5851,11.7147,23.172,13.6651,17.5078,15.7669,14.9169,18.8298,15.0934,20.7065,18.2862,27.5533,22.208,15.5768,17.3593,20.3507,18.105,14.4331,18.9805,20.8003,14.0061,13.0818,20.509,18.4124,16.791,16.6332
Sobic.004G283201,0.0711279,5.15807,0,0,0,0.0523347,0.0582866,0.183109,0,0.0448498,0,0.0442311,0,0.0895498,0.0267658,0.0898696,0.0256397,0.0188489,0,0.0315592,0.0837871,0.0664631,5.76015,2.77494,30.0188,4.39223,2.14884,0.964373,1.28948,0,0,0,0,0,0,0,68.6502,30.5308,0.128151,0,0.265833,0,0.0938132,0.23599,0,0.746467,0,0.534108,0,2.01251,1.19664,0.672178,0,0,1.23647,0.481788,15.586,35.6678,49.5817,0.309452,7.15416,0.103532,104.011,0.0465296,0.366287,37.2994,0.17632,8.10438,0.260563,1.40667,13.0261,3.88129,5.46316,1.41064,9.12626,2.36515,0.0134297,0.706552,1.81621,0.0308827,5.47929,14.2972,10.8744
Sobic.003G000600,12.8195,40.2029,3.38321,12.7797,2.93897,60.1027,1.96723,32.5005,4.25918,17.9355,3.54457,23.5838,1.51314,23.8967,6.842,13.0979,5.83369,6.02528,1.6412,5.68557,1.66244,1.41582,28.861,20.8718,31.8456,26.6627,27,17.5855,23.0874,0,0,20.1629,33.7466,5.16452,25.0333,16.7295,34.4649,96.1544,6.05822,0.91318,1.82691,1.13872,0.480711,0.142254,10.7812,7.30615,6.80715,10.2536,3.44618,7.27927,13.3366,12.0215,15.4439,11.2229,5.66745,2.64433,0.788208,2.65726,3.71166,17.5327,5.17619,1.31517,30.1934,0.254179,1.73492,9.11436,5.6526,18.5538,5.5675,0.0736573,4.00794,4.55421,0.125484,4.25571,20.2121,7.67919,3.84721,10.3282,4.61741,0.767694,1.51176,4.38009,2.7951
Sobic.005G117400,2.78026,12.0005,1.16283,5.13754,2.18686,26.1458,0.854354,9.50575,1.29189,7.99837,1.52812,11.9941,0.920989,15.1496,1.17194,2.32706,0.969699,1.05478,0.33665,1.03537,0.524501,0.136852,17.9983,13.7685,17.3006,21.7188,15.5743,17.8523,17.1674,0,0,3.89077,6.46592,1.71917,6.93477,7.53761,10.1827,19.5573,2.97419,0.127269,0,1.8932,0,0,0.541466,0,0.134884,3.0446,0,0,0.730873,0,0.698629,1.84877,1.32383,0,0,1.14979,2.76838,0.665937,2.29783,0.0765118,20.2977,0.1159,0.574098,7.42149,0.111894,13.6475,0.556537,0,0.466443,0.317357,0,3.32186,13.5836,5.09574,1.47324,1.19095,2.09749,0.672261,0.35042,2.18365,2.20399
Sobic.001G522700,0,0.063384,0,0,0,0,0,0,0,0.0372781,0,0.0367639,0,0.0372159,1.52579,1.95228,2.69977,2.15163,0.27512,0.504522,0.510383,0.352001,2.54864,0.272444,1.74631,0.935829,1.37523,1.8073,1.13775,0,0,0.220645,0.42781,0.452886,0.810397,0.394586,0,0,0,0.259842,0.0441904,1.08708,0.31194,0.719284,0.122816,0,0,0.147987,0,0.382688,0,0,0,0.883078,0,0.196626,0.738913,0.852503,0.338412,0,0.017992,0.0324146,0.0391832,0.421266,0,0.0112332,0,0.0117696,0,0.129661,0.0107848,0,0.324881,0.402435,0.249113,0.745516,0.374646,0.0534022,0.418809,0.208222,1.6643,0.803056,0.00999214
Sobic.003G008700,0.0267341,0.057353,0.282774,0.0968744,0.155436,0.0775108,0.109633,0.0688792,0.167537,0,0.0470447,0.033268,0.0378048,0.0842183,3.82707,3.18592,3.30065,3.5934,0.638063,2.35282,1.37225,1.50124,0.878614,0.903437,0.931999,1.29289,1.0736,1.62986,1.6221,0,0,0.432393,0.762176,2.62602,0.78554,1.42541,0.202025,0.251397,0.192815,1.51021,5.57043,5.82818,7.06579,3.9008,1.33428,3.40535,1.23506,0.131826,0.579076,0.610896,2.12052,0.77342,2.98257,1.24616,1.23164,0.536973,11.2083,0.693654,0.687733,0.0801556,0.345419,0.450257,0.177338,0.363224,0.0660283,0.2079,0.134968,0.0991056,0.0429649,22.5715,3.18887,5.05394,25.6495,5.11728,1.55339,4.3458,4.3636,1.00994,0.186889,6.73793,10.985,8.85668,0.20432
Sobic.001G534300,0.125225,0.142041,0.194075,0.43827,0.0161648,1.52958,0.287342,3.17555,0.294021,1.38978,0.198224,0.934505,0.0530973,1.46629,5.3335,10.7587,9.19146,9.98025,23.7,20.296,20.8228,25.1564,1.72815,0.863688,1.49983,0.594121,1.2906,0.76147,1.11454,27.2539,10.8116,11.3465,9.81186,21.0698,17.224,8.85837,0.226804,1.48704,0.180494,9.5392,25.8159,25.4791,27.4008,16.6182,13.1119,3.5155,22.3557,0.501511,2.71702,1.33277,0,0,4.81435,5.45536,0,3.29244,1.45097,1.66756,0.76832,0.0736452,0.0792985,9.35161,0.117781,34.4036,5.15101,0.515112,0.331548,0.00661043,0.394536,0.0237983,3.78237,6.84308,0.0331675,10.6558,0.724822,9.7822,8.14086,6.63286,14.9873,10.3408,0.548473,0.744748,0.0779475
Sobic.003G026300,19.2224,22.8932,10.5694,11.3891,12.3503,16.4799,11.0838,20.265,12.3552,14.3149,17.937,13.6577,9.34303,15.1945,18.7641,18.4845,18.7441,19.1945,10.1669,11.8891,10.7206,10.9374,43.6796,28.58,41.7134,33.5118,27.0803,29.6259,32.618,7.88784,0,75.1426,168.982,31.0348,126.577,51.9833,62.8976,60.5342,10.0294,17.5834,22.6578,36.7805,44.2533,14.3325,44.5417,7.18849,42.7362,18.179,4.25931,1.05198,1.95603,2.59598,0.717064,2.47158,2.75863,2.42905,49.6289,54.6725,57.811,17.1874,34.9201,17.3238,89.377,23.9089,20.8735,51.9268,16.4472,33.7807,16.2487,70.3,46.0451,43.411,46.3968,28.1177,43.8478,30.2136,19.0709,2.61971,18.9309,18.3721,37.9639,36.334,37.0412
Sobic.010G101100,0.446602,0.167317,0.139824,0.808449,0.256215,0.730244,0.406646,1.30943,0.194179,1.34548,0.392747,1.57379,0.140271,0.874663,11.9616,10.4562,9.98773,10.3902,3.14392,5.29376,3.66131,3.40627,19.0466,24.6384,19.1064,22.7608,19.4693,16.5309,19.5521,0,0,2.037,2.97499,7.79175,3.00056,3.60593,0.958594,0.883229,0.268213,6.97839,20.1038,15.78,20.5183,12.8964,3.40192,1.69252,1.69477,0.248414,1.28878,2.26706,8.62128,3.50876,20.528,11.7049,2.21253,1.88086,17.9213,10.0204,9.11177,0.499479,2.35711,1.98404,0.675672,3.93367,1.06797,1.22711,0.728736,0.415497,0.539733,31.3797,9.34262,13.7061,34.078,17.3211,7.46366,11.6358,11.3344,21.2367,23.1077,11.9127,18.7203,17.0551,2.0444
Sobic.003G027000,0.070892,0.4241,0.24969,0.384982,0.686303,0.208645,0.813306,0.365003,0.721248,0.0894021,0.311716,0.0881688,0.300592,0.0446264,0.0370648,0.0180013,0.0735537,0,0.189844,0.324097,0.149247,0.234101,0.409913,0.288431,0,0.380811,0.146445,0.113821,0.236341,0,0,1.48151,0.732769,0.905,0.457245,0.578233,0,0.029884,0.510902,187.028,267.866,22.9299,186.537,0.470414,165.828,481.363,231.339,0.443614,20.7367,0,0,0,7.86925,6.11282,0,29.0358,0.00952035,0,0,0.65945,0.0117269,0.187886,0.0578827,0.0588978,0.0415135,0.032484,0.752473,0.0739681,0.0677039,0,126.11,136.084,0,0.0514202,0.0144279,0.0130662,0.0855029,1.27725,0.927616,0.145294,0.331966,1.26101,0.0116722
Sobic.009G092100,0.198673,0.197954,0.139956,0.0749274,0.0480859,0.164461,0.142461,0.0159838,0.0971815,0.0469798,0.0218394,0.0154439,0.12285,0.12507,0.0758371,0.0860739,0.0900214,0.0427641,0.0587726,0.0415181,0.0384752,0.0723207,0.171273,0.100539,0.18882,0.0638077,0.0723843,0.168468,0.123151,0,0,0.129747,0.359391,0.031703,0.300333,0.165731,0.34322,0.134842,0.402691,0.0363802,0,0,0,0,0.0515931,0,0,0.404046,0,0,0.208882,0.517095,0.199666,4.19876,0,0,0.0261217,0.143448,0.152815,0.378161,0.0954363,0.0651537,0.820115,0.0947262,0.159664,0.220619,0.221986,0.547599,0.155062,0.0131644,0.0525321,0.0353098,0.00396865,0.241223,0.283572,0.113988,0.187434,0.132915,0.142942,0.0796307,0.177091,0.493612,0.174425
Sobic.003G442100,0.3244,0.521759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1036,7.05945,12.4266,5.82799,10.3218,0.773501,4.53931,0,0,0,0,0,0,0,0.282842,0.0990254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530196,2.83164,8.66794,0,0.03772,0,1.18454,0.0337727,0.10262,0.153546,0,1.31383,0.0524193,0,0.0295892,0,0,0.249807,5.78549,0.456027,0.0199502,0,0,0,1.42615,3.27033,0.134077
Sobic.002G008600,0.46531,0.225934,0,0.0233956,0.175185,0.0570604,0.0317732,0,0.273124,0.122253,0,0.0241113,0.164413,0.122049,0.792727,0.747759,0.385148,0.429637,0.302828,0.206776,0.323972,0.443635,0.330985,0.295621,0.149974,0.159677,0.75034,0.217769,0.164904,0,0,0.0578789,0.0801594,0.222753,0.0937848,0.14376,0.544148,0.727278,1.39725,0.312416,0.34781,3.85503,0.843511,0,0.445,0.101731,0.361171,0.533816,1.007,0,0,0,1.03943,0.405362,0,0.47218,0.13456,0.121775,0.295209,1.00312,0.693633,0.103225,0.336346,0.0413549,0.0459495,0.262116,0.349294,0.628063,0.813109,1.17198,0.716593,1.7069,0.0719478,0.365743,0.223219,0.261514,0.359272,0,0.0955884,0.388659,0.461552,0.840835,0.529076
Sobic.003G305000,28.8535,27.4788,22.924,10.8853,16.7308,3.86683,32.7135,11.5129,21.2369,4.23783,36.1725,4.05368,29.1037,5.53497,0.768691,0.704161,1.15227,1.07145,16.9447,12.3272,19.3757,20.076,0.544595,0.513884,0.796996,0.861749,0.248282,0.586185,0.275206,0,32.7224,29.0781,38.3909,18.3203,26.4405,15.5123,0.0560266,0.0680132,42.972,2.29472,0,6.57214,1.23299,1.00591,0.104977,1.19321,0,62.4191,0,0,0.472671,0,0,0.405514,0,0,0.00483738,0,0.0098703,13.4229,0.00723577,8.72377,1.58898,3.40478,6.42746,1.37197,33.3126,5.96604,22.9327,0.193954,0.881351,0.804651,0.0323019,0.11038,0.216764,0.337484,0.316697,0,0.637595,5.13698,0.171748,0.541798,0.00400429
Sobic.002G141300,11.8391,26.2936,17.6226,43.6394,11.0298,41.0564,24.3392,47.8054,27.5148,50.9915,32.0945,58.3226,20.9892,55.9614,28.0598,23.6467,23.4302,22.441,41.2783,24.8787,21.0109,21.1705,36.8527,41.7861,40.5865,29.6076,28.5633,18.8559,23.6273,9.33624,0,29.0829,19.1546,27.139,18.3848,22.0232,57.3355,46.0432,8.62494,19.3789,14.6979,12.1277,17.4482,13.15,20.4247,29.9817,28.528,15.4611,2.92481,7.63289,9.90607,6.22597,8.03912,7.66267,4.2846,7.37142,11.5761,20.3803,20.5637,29.2057,18.6061,12.0095,15.6538,14.8191,7.18486,27.2903,21.3263,9.79905,16.9206,2.02635,8.67292,8.91316,5.55701,12.5097,11.1476,13.0561,14.0439,3.80197,17.9917,8.97414,15.0237,13.0161,18.6035
Sobic.010G209200,0,1.86984,0,0,0,0.133281,0,0,0,0,0,0.0375477,0,0.0380093,0.148492,0.163647,0.235982,0.167298,0,0.021044,0.0655505,0.0269096,15.6009,13.7464,17.1285,12.3511,9.02334,1.64185,5.96133,0,0,0.405586,0.124823,0,0.681524,0.850663,3.18739,3.44769,1.08786,0,0.496459,0,0,0,0,0,0,0.151133,0,0,1.58618,0,0,0,0.405488,0,2.46656,6.4778,14.0106,0.372611,0.22007,0,26.1534,0.455601,0.489952,7.87768,0.0169335,2.51112,0.136593,0,0.123672,0.0482803,0,2.34199,16.5244,4.72356,0.16683,0.10636,0.667429,0.0204471,1.96942,7.23216,0.352231
Sobic.009G024400,8.86775,11.7902,11.8256,12.8218,13.0304,8.8229,12.1115,9.94287,11.2176,10.3745,11.5259,11.0984,10.2081,11.27,7.25243,6.10796,5.47223,6.60076,7.14151,7.80339,8.88511,6.76519,2.82846,3.98561,3.05173,4.43809,3.38809,6.38325,4.59834,0,0,16.1509,17.9289,10.0389,13.5346,13.1509,9.59131,9.76741,15.8765,9.10948,13.0068,8.20315,8.79039,8.57345,8.458,4.97515,8.57163,10.7492,1.68952,1.06499,0.995987,1.26862,1.80222,1.82697,0,1.62022,7.31423,6.48345,6.73405,13.0601,8.76101,6.81445,11.1528,7.41069,9.65547,14.6441,7.97753,9.91782,11.2808,13.8908,8.57354,8.62362,11.4072,6.47092,5.26891,7.78093,7.51756,30.6964,8.10852,7.59771,10.6145,9.34528,9.97543
Sobic.004G117600,2.09583,1.46211,0.661812,0.654109,0.373143,0.903976,1.65823,0.604659,0.226236,0.820259,0.699105,0.674119,0.970377,0.454939,3.14603,4.62407,4.14329,3.76437,0.694273,1.07705,1.39793,1.42182,15.6832,15.3502,13.5673,10.2783,19.0316,8.66086,11.0001,0,0,0.809094,0.971116,0.968722,1.10707,0.482296,4.58068,4.95997,0.911459,0.635192,2.21484,2.5098,2.43065,5.19522,12.4612,0.568841,5.04883,2.80387,5.22116,0,0,2.35271,1.54986,2.03722,0.970704,0.240332,1.69962,2.41059,1.49907,1.27053,0.594202,0.681737,4.51388,0.304835,0.622549,0.871167,0.699549,1.95545,0.681985,0.486118,0.631333,1.11008,0.789331,0.901594,3.97725,1.25078,0.391747,0.650324,1.03646,0.235999,0.226173,0.432918,0.680109
Sobic.004G281000,0.073073,0,0.0514741,0,0,0,0,0.0470289,0,0.0460762,0,0,0,0,0,0,0,0,0.0385796,0,0,0,0,0,0,0,0,0,0,0,0,0.109078,0,0,0,0,0,0.033274,0,42.4954,98.8633,20.9981,161.338,0,57.9884,4.3137,40.3856,0,16.7068,0,0,0,6.73023,6.0297,0,14.3686,0.0387052,0.131202,0.0179832,0,0.0282554,0.040066,0.0193358,0,0,0.00687835,0.0675474,0,0,0.20172,154.431,108.894,0,0.0223181,0,0.00454511,0.0110551,0,0.0187086,0.0472391,0,0.0458457,0.00566187
Sobic.004G351700,1.34399,0.702653,14.2293,19.2966,0.765383,5.96258,20.1488,1.27207,3.89803,8.12584,5.14481,11.4798,11.0622,7.88832,2.62465,2.81413,2.01191,1.84914,3.46312,1.60623,1.61393,2.03053,1.30942,0.540838,1.09693,0.661083,0.387897,0.516053,0.621388,0,0,0.973598,8.25375,0.958786,3.85624,0.439664,1.9751,5.21302,41.6632,0.984408,0.561397,0.646009,0.990591,0.0437154,0.821206,1.50382,0.306825,4.5019,0,0,1.44173,0.387638,0.212011,1.18426,0,1.0072,0.273413,0.488565,0.204673,11.4559,1.07346,12.2402,2.89976,2.08143,13.7714,4.46089,27.3364,5.38419,30.8978,0.0563419,2.82862,1.57329,0.117838,0.839725,0.42471,1.46524,1.32558,0,0.390354,3.53162,0.468618,0.310114,1.04835
Sobic.001G002500,0.16506,0.746338,0,0.199198,0.0798994,0.091089,0,0.0796756,0.0645905,0.208164,0.0725777,0.205292,0,0.0519541,0.030232,0.160576,0.0526992,0.158926,0.0686604,0.0935022,0.0704653,0.142537,0.874681,1.5774,1.39968,6.27756,1.53344,2.54212,1.91113,0,0,0,0,0,0.166347,0.0611962,0.377221,1.18536,2.00736,0,0.123379,0.0842973,0.027213,0.0456352,0,0,0,0.0516439,0,0.211571,0.754433,0,2.10743,1.54856,3.34893,0.27951,0.0695214,0.135956,0.181808,0.17709,0.0177805,0.0697263,0.0575655,0.0722261,0.18136,0.0730393,0.0149991,0.0771567,0.106687,0.0362154,0.00504455,0.00474765,0.0357835,0.188062,0.175661,0.466692,0.0722545,0.0554464,0.0576203,0.0356487,0.137778,0.383865,0.0260421
Sobic.006G126600,7.1063,6.2223,6.34759,6.27711,7.1869,5.06697,5.88336,8.20407,4.70142,5.63574,5.28295,5.33021,4.65953,6.82538,10.4902,8.9104,8.52539,8.03193,10.5221,11.1877,8.36387,8.81174,6.29693,5.41222,4.73633,3.54968,5.34294,5.78316,5.29737,0,0,19.1923,19.7643,12.9998,16.4793,15.3191,8.61123,8.39358,5.54372,13.2536,17.9068,15.814,23.9633,19.6074,32.1126,6.15081,16.4915,9.35211,4.16273,6.82864,0.685313,0,1.3847,3.67872,1.47602,4.86587,15.725,8.67931,9.09705,3.70475,9.98918,3.85719,6.4788,6.58572,3.30866,13.8612,1.72011,3.70274,2.31915,21.0547,9.45088,13.6482,22.0902,7.41359,12.3677,6.39072,6.76921,29.2712,15.6805,8.76183,8.58976,12.4899,12.8457
Sobic.004G231700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51916,8.86996,24.7363,24.6321,1.40668,3.06467,4.80512,4.31674,11.2735,7.82125,10.7113,9.57088,12.1756,6.79962,7.33392,0,0,5.88517,3.62239,4.61363,8.00547,2.43619,0,0,0.131543,0.374325,0.054574,0.298296,0,0,0,0.287335,0,0.0913742,0,0,0,0,0,0,0,0,0.00980486,1.37027,0.407125,0.0192962,0.136938,7.76845,0,23.3904,0.872586,0.00244452,0,0.0192711,0.0235953,0.017344,0.0715571,0.139344,0,7.44219,6.37053,16.5197,32.8733,0.0551992,0,4.96667,0.177838,0.605643,0.502051
Sobic.008G112200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97068,2.5652,2.32342,2.27971,1.13598,2.32299,2.69175,2.15931,0.477203,0.388042,0.501321,0.145819,0.375772,0.12385,0.351791,0,0,0.364646,0.336672,1.48994,1.00663,1.04656,0,0,0,7.1569,0,3.91828,0.107398,0,0.112774,0,0,0,0,0.278326,0,0,0,0.942676,0,0,1.0756,3.56508,0.435825,0.0143471,1.00277,0.864882,0.00718202,9.39877,0.132258,0.0323263,0,0,0.087718,0.0674635,0.108399,0.0217034,0.64356,1.03209,0.819934,1.69592,1.01983,0,0.217561,3.25123,1.9793,1.20479,1.12079
Sobic.003G303800,4.18921,4.74421,11.878,7.75368,5.29952,7.86475,9.61831,6.88598,4.77775,7.1252,4.10481,8.82826,8.66228,7.30513,4.05613,5.48937,5.2089,5.95702,5.17122,5.69594,6.51954,5.85466,2.19088,3.90114,3.15725,3.90095,3.11105,5.24037,5.56214,47.4708,18.8307,9.22516,5.5511,9.49837,5.03197,8.40894,3.1393,4.64009,10.607,4.82569,8.31643,6.00182,7.82332,7.57411,7.65941,9.6712,4.6039,5.00925,14.655,8.37434,49.0868,55.9684,23.212,34.2083,18.9845,8.64593,8.639,3.09856,4.50644,11.6233,6.4896,5.88666,7.02151,4.47446,8.91473,6.12305,14.2792,7.07503,14.4009,16.4038,6.36478,7.22165,16.4702,7.54924,5.62461,7.53558,6.77975,4.07237,6.75193,8.87842,12.3455,12.9537,4.74471
Sobic.004G191901,0.561809,0.445186,0.131904,0.451983,0.120851,0.206673,0.733584,1.49796,2.31194,2.48365,2.22333,1.9485,0.885688,1.1834,9.91036,13.0349,13.7741,15.6821,0.903208,1.33564,1.74522,1.31577,20.0895,12.0173,13.23,18.8253,15.6241,19.0203,19.2772,16.9816,0,0.734976,1.11037,0.597675,0.505225,1.19502,0.103135,0.017694,1.85574,0.458968,0.069978,0.670555,0.432247,1.44983,0.194479,5.75443,0.290714,2.24171,3.8499,11.0503,96.5573,99.4888,30.6647,49.4554,46.5888,15.7536,0.100215,0.230555,0.354127,1.71217,0.0357999,2.3995,0.0839077,1.38401,0.704764,0.053624,1.91879,0.193487,0.946538,0.0637984,3.86413,0.375239,0.0686501,23.8902,33.8556,66.557,42.4165,0.0433394,0.349844,1.07327,1.41723,3.28498,0.0474933
